1/18/2019,LOB,15.91,USD
1/18/2019,MSL,11.46,USD
1/18/2019,NCOM,39.27,USD
1/18/2019,NKSH,34.49,USD
1/18/2019,ORRF,19.36,USD
1/18/2019,PBHC,14.26280001,USD
1/18/2019,PBIP US,18.15,USD
1/18/2019,SASR,31.72,USD
1/18/2019,SBBX,20.92,USD
1/18/2019,SMBK,17.99,USD
1/18/2019,SMMF,21.1,USD
1/18/2019,SVBI,8.55,USD
1/18/2019,SYBT,34.23,USD
1/18/2019,TCFC,29.8,USD
1/18/2019,TSC,21.95,USD
1/18/2019,VBTX,23.7,USD
1/22/2019,ACBI,18.36,USD
1/22/2019,AROW,31.26,USD
1/22/2019,ASRV,4.11,USD
1/22/2019,BWFG,28.88,USD
1/22/2019,CVCY,19.67,USD
1/22/2019,CVLY,21.63,USD
1/22/2019,CWBC,10,USD
1/22/2019,EBMT,17.3,USD
1/22/2019,ENFC,22.05,USD
1/22/2019,FFIN,62.34,USD
1/22/2019,FISI,27.08,USD
1/22/2019,FNB,11.45,USD
1/22/2019,FNWB,15.28,USD
1/22/2019,FRBA,11.4,USD
1/22/2019,FRBK,6.3,USD
1/22/2019,FUNC,17.22,USD
1/22/2019,GCBC,29.99999966,USD
1/22/2019,HIFS,185.399999,USD
1/22/2019,KRNY,13.1,USD
1/22/2019,LOB,15.5,USD
1/22/2019,MSL,11.16,USD
1/22/2019,NCOM,39.16,USD
1/22/2019,NKSH,34.13,USD
1/22/2019,ORRF,19.4,USD
1/22/2019,PBHC,14.4,USD
1/22/2019,PBIP US,18.14,USD
1/22/2019,SASR,32.09,USD
1/22/2019,SBBX,21.4,USD
1/22/2019,SMBK,18.18,USD
1/22/2019,SMMF,20.7,USD
1/22/2019,SVBI,8.32,USD
1/22/2019,SYBT,33.97,USD
1/22/2019,TCFC,29.57,USD
1/22/2019,TSC,21.41,USD
1/22/2019,VBTX,23.25,USD
1/23/2019,ACBI,18.35,USD
1/23/2019,AROW,32,USD
1/23/2019,ASRV,4.11,USD
1/23/2019,BWFG,28.78,USD
1/23/2019,CVCY,20.2,USD
1/23/2019,CVLY,21.9,USD
1/23/2019,CWBC,10.12,USD
1/23/2019,EBMT,17.57,USD
1/23/2019,ENFC,22.1,USD
1/23/2019,FFIN,62.75,USD
1/23/2019,FISI,27.02,USD
1/23/2019,FNB,11.57,USD
1/23/2019,FNWB,15.35,USD
1/23/2019,FRBA,11.43,USD
1/23/2019,FRBK,6.3,USD
1/23/2019,FUNC,17.41,USD
1/23/2019,GCBC,30.29999955,USD
1/23/2019,HIFS,186.5000002,USD
1/23/2019,KRNY,13.14,USD
1/23/2019,LOB,15.41,USD
1/23/2019,MSL,11.25,USD
1/23/2019,NCOM,39.57,USD
1/23/2019,NKSH,34.24,USD
1/23/2019,ORRF,19.4,USD
1/23/2019,PBHC,14.4,USD
1/23/2019,PBIP US,18.4,USD
1/23/2019,SASR,32.48,USD
1/23/2019,SBBX,21.14,USD
1/23/2019,SMBK,18.4,USD
1/23/2019,SMMF,21.35,USD
1/23/2019,SVBI,8.54,USD
1/23/2019,SYBT,34.1,USD
1/23/2019,TCFC,29.94,USD
1/23/2019,TSC,21.17,USD
1/23/2019,VBTX,23.29,USD
1/24/2019,ACBI,18.39,USD
1/24/2019,AROW,32.26,USD
1/24/2019,ASRV,4.13,USD
1/24/2019,BWFG,28.7,USD
1/24/2019,CVCY,19.55,USD
1/24/2019,CVLY,21.98,USD
1/24/2019,CWBC,10.10030014,USD
1/24/2019,EBMT,17.65,USD
1/24/2019,ENFC,22.02,USD
1/24/2019,FFIN,62.53,USD
1/24/2019,FISI,26.9,USD
1/24/2019,FNB,11.44,USD
1/24/2019,FNWB,15.41,USD
1/24/2019,FRBA,11.48,USD
1/24/2019,FRBK,6.47,USD
1/24/2019,FUNC,17.13,USD
1/24/2019,GCBC,30.50000068,USD
1/24/2019,HIFS,183.0999983,USD
1/24/2019,KRNY,13.16,USD
1/24/2019,LOB,13.25,USD
1/24/2019,MSL,11.55,USD
1/24/2019,NCOM,38.99,USD
1/24/2019,NKSH,34.3,USD
1/24/2019,ORRF,19.19,USD
1/24/2019,PBHC,14.4,USD
1/24/2019,PBIP US,18.2,USD
1/24/2019,SASR,32.78,USD
1/24/2019,SBBX,21.23,USD
1/24/2019,SMBK,18.12,USD
1/24/2019,SMMF,21.6,USD
1/24/2019,SVBI,8.33,USD
1/24/2019,SYBT,34.71,USD
1/24/2019,TCFC,29.64,USD
1/24/2019,TSC,21.01,USD
1/24/2019,VBTX,23.42,USD
1/25/2019,ACBI,18.43,USD
1/25/2019,AROW,32.7,USD
1/25/2019,ASRV,4.09,USD
1/25/2019,BWFG,28.95,USD
1/25/2019,CVCY,19.99,USD
1/25/2019,CVLY,22.35,USD
1/25/2019,CWBC,10,USD
1/25/2019,EBMT,17.45,USD
1/25/2019,ENFC,23.23,USD
1/25/2019,FFIN,61.96,USD
1/25/2019,FISI,27.16,USD
1/25/2019,FNB,11.56,USD
1/25/2019,FNWB,15.23,USD
1/25/2019,FRBA,11.49,USD
1/25/2019,FRBK,6.5,USD
1/25/2019,FUNC,16.99,USD
1/25/2019,GCBC,30.79000053,USD
1/25/2019,HIFS,182.0000018,USD
1/25/2019,KRNY,13.16,USD
1/25/2019,LOB,13.92,USD
1/25/2019,MSL,11.78,USD
1/25/2019,NCOM,39.63,USD
1/25/2019,NKSH,34.69,USD
1/25/2019,ORRF,19.08,USD
1/25/2019,PBHC,14.39079999,USD
1/25/2019,PBIP US,18.18,USD
1/25/2019,SASR,32.93,USD
1/25/2019,SBBX,21.31,USD
1/25/2019,SMBK,19.13,USD
1/25/2019,SMMF,22,USD
1/25/2019,SVBI,8.37,USD
1/25/2019,SYBT,35.23,USD
1/25/2019,TCFC,29.86,USD
1/25/2019,TSC,21.16,USD
1/25/2019,VBTX,23.57,USD
1/28/2019,ACBI,18.33,USD
1/28/2019,AROW,31.89,USD
1/28/2019,ASRV,4.1,USD
1/28/2019,BWFG,28.76,USD
1/28/2019,CVCY,20.06,USD
1/28/2019,CVLY,21.87,USD
1/28/2019,CWBC,9.88,USD
1/28/2019,EBMT,17.57,USD
1/28/2019,ENFC,23.43,USD
1/28/2019,FFIN,62.41,USD
1/28/2019,FISI,27.04,USD
1/28/2019,FNB,11.74,USD
1/28/2019,FNWB,15.24,USD
1/28/2019,FRBA,11.14,USD
1/28/2019,FRBK,6.16,USD
1/28/2019,FUNC,16.3,USD
1/28/2019,GCBC,30.62999963,USD
1/28/2019,HIFS,182.1000002,USD
1/28/2019,KRNY,13.2,USD
1/28/2019,LOB,13.85,USD
1/28/2019,MSL,11.57,USD
1/28/2019,NCOM,40.03,USD
1/28/2019,NKSH,34.67,USD
1/28/2019,ORRF,18.78,USD
1/28/2019,PBHC,14.29,USD
1/28/2019,PBIP US,18.05,USD
1/28/2019,SASR,32.9,USD
1/28/2019,SBBX,21.05,USD
1/28/2019,SMBK,19.25,USD
1/28/2019,SMMF,22.09,USD
1/28/2019,SVBI,8.3708,USD
1/28/2019,SYBT,34.89,USD
1/28/2019,TCFC,29.45,USD
1/28/2019,TSC,21.18,USD
1/28/2019,VBTX,24.24,USD
1/29/2019,ACBI,18.42,USD
1/29/2019,AROW,31.4,USD
1/29/2019,ASRV,4.15,USD
1/29/2019,BWFG,28.62,USD
1/29/2019,CVCY,19.75,USD
1/29/2019,CVLY,22.14,USD
1/29/2019,CWBC,9.82,USD
1/29/2019,EBMT,17.59,USD
1/29/2019,ENFC,23.45,USD
1/29/2019,FFIN,62.54,USD
1/29/2019,FISI,27.18,USD
1/29/2019,FNB,11.73,USD
1/29/2019,FNWB,15.27,USD
1/29/2019,FRBA,11.09,USD
1/29/2019,FRBK,6,USD
1/29/2019,FUNC,16.24,USD
1/29/2019,GCBC,30.83000075,USD
1/29/2019,HIFS,181.5000004,USD
1/29/2019,KRNY,13.21,USD
1/29/2019,LOB,13.86,USD
1/29/2019,MSL,11.23,USD
1/29/2019,NCOM,40.52,USD
1/29/2019,NKSH,34.36,USD
1/29/2019,ORRF,18.63,USD
1/29/2019,PBHC,14.33339997,USD
1/29/2019,PBIP US,18.07,USD
1/29/2019,SASR,32.91,USD
1/29/2019,SBBX,21.45,USD
1/29/2019,SMBK,19.34,USD
1/29/2019,SMMF,22.6,USD
1/29/2019,SVBI,8.35,USD
1/29/2019,SYBT,34.63,USD
1/29/2019,TCFC,29.38,USD
1/29/2019,TSC,21.09,USD
1/29/2019,VBTX,25.59,USD
1/30/2019,ACBI,18.34,USD
1/30/2019,AROW,31.71,USD
1/30/2019,ASRV,4.1397,USD
1/30/2019,BWFG,29.07,USD
1/30/2019,CVCY,19.8,USD
1/30/2019,CVLY,22.45,USD
1/30/2019,CWBC,10.0899,USD
1/30/2019,EBMT,17.43481982,USD
1/30/2019,ENFC,23.28,USD
1/30/2019,FFIN,60.86,USD
1/30/2019,FISI,27.18,USD
1/30/2019,FNB,11.81,USD
1/30/2019,FNWB,15.46,USD
1/30/2019,FRBA,11.08,USD
